EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,ENTITY_NAME,DISPLAY_TYPE,RENDERING_TYPE,REPORT_ID,ROW_COUNT,NUMBER_EXCEPTION_FILTERS,NUMBER_COLUMNS,AVERAGE_ROW_SIZE,SORT,DB_BLOCKS,DB_CPU_TIME,NUMBER_BUCKETS,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED,REPORT_ID_DERIVED
Report,20170921173458,45qYDXrFhp5HRg19ghxnQ-,00D58000000KUZ277,00558000000oE5a,261.25,209,,sample814,sample814,R,148.2924667,Account,S,W,00O30000008GnqT,296,0,8,97,,4664,167.2,0,2016-09-09T13:27:06.000Z,005B0000002F9o7IAC,75.19.234.157,,00O30000008GnqTEAS
Report,20170909074731,45oGBSoGmn5KYc11rnzkR-,00D58000000KUZ277,00558000000oE5a,21.25,17,,sample815,sample815,R,5.285866667,Opportunity,H,X,00O30000008GnqT,125,0,10,147,,21165,13.6,0,2016-09-20T02:31:07.000Z,005B0000002F9p8IAC,11.103.255.194,,00O30000008GnqTEAS
Report,20170906063627,45gNVWaTup6YHe68oxlgJ-,00D58000000KUZ278,00558000000oE5a,310.42,176,,sample816,sample816,S,248.336,Account,H,X,00O30000008GnqT,16,0,7,98,,234,140.8,0,2016-09-16T11:54:33.000Z,005B0000002F9o8IAC,93.28.186.83,,00O30000008GnqTEAS
Report,20170921173459,45zXGBwGsh6SAj74zuwjK-,00D58000000KUZ278,00558000000oE5a,492.5,394,,sample817,sample817,F,6.1464,Account,H,W,00O30000008GnqT,49,0,20,93,,23386,315.2,0,2016-09-30T06:15:01.000Z,005B0000002F9o0IAC,98.11.196.107,,00O30000008GnqTEAS
Report,20170909074732,45gBCNwLzp4FUz62clqtL-,00D58000000KUZ278,00558000000oE5a,118.8788333,61,,sample818,sample818,F,95.10306667,Opportunity,S,W,00O30000008GnqT,405,0,1,93,,18992,48.8,0,2016-09-27T09:13:37.000Z,005B0000002F9oSIAS,91.21.87.42,,00O30000008GnqTEAS
Report,20170909074731,45yVSYhVfk5CZv98jtnxS-,00D58000000KUZ279,00558000000oE5a,647.3106667,409,,sample819,sample819,R,517.8485333,Account,H,W,00O30000008GnqT,414,0,17,143,,11709,327.2,0,2016-09-27T16:02:33.000Z,005B0000002F9pYIAS,164.35.221.154,,00O30000008GnqTEAS
Report,20170906063627,45iZFWdHpr3XNt76dcazJ-,00D58000000KUZ279,00558000000oE5a,170,136,,sample820,sample820,S,106.1616,Account,D,X,00O30000008GnqT,247,0,2,94,,4790,108.8,0,2016-10-03T02:56:11.000Z,005B0000002F9rOIAS,89.83.31.40,,00O30000008GnqTEAS
Report,20170921173459,45yVRMmHua0RBa40debnA-,00D58000000KUZ279,00558000000oE5a,345,276,,sample821,sample821,R,88.136,Opportunity,H,W,00O30000008GnqT,71,0,10,94,,10295,220.8,0,2016-09-15T19:22:04.000Z,005B0000002F9rNIAS,73.125.239.247,,00O30000008GnqTEAS
Report,20170909074732,45vDTYtLcx6MNf19wmjqN-,00D58000000KUZ280,00558000000oE5a,393.75,315,,sample822,sample822,S,216.195,Account,H,W,00O30000008GnqT,279,0,4,144,,7385,252,0,2016-10-03T02:10:21.000Z,005B0000002F9q6IAC,202.217.102.229,,00O30000008GnqTEAS
Report,20170906063628,45fBFDxVna2LDk54qubcU-,00D58000000KUZ280,00558000000oE5a,82.5,66,,sample823,sample823,S,32.494,Account,D,W,00O0M000009OR6s,317,0,9,95,,24502,52.8,0,2016-09-21T15:22:28.000Z,005B0000002F9o8IAC,113.255.205.116,,00O0M000009OR6sUAG
Report,20170921173460,45jCHXhKud0ACl40bmghB-,00D58000000KUZ280,00558000000oE5a,1018.874833,499,,sample824,sample824,F,815.0998667,Opportunity,H,X,00O0M000009OR6s,291,0,6,95,,13958,399.2,0,2016-09-08T11:34:36.000Z,005B0000002F9o0IAC,174.84.112.226,,00O0M000009OR6sUAG
Report,20170909074733,45iHOIqAjy7GXe73jaqdP-,00D58000000KUZ281,00558000000oE5a,346.25,277,,sample825,sample825,F,257.7577333,Account,H,X,00O0M000009OR6s,393,0,7,145,,21381,221.6,0,2016-09-21T20:24:13.000Z,005B0000002F9oEIAS,121.198.181.250,,00O0M000009OR6sUAG
Report,20170909074732,45wVEZjNho9XNk05ndlyD-,00D58000000KUZ281,00558000000oE5a,399.112,224,,sample826,sample826,F,319.2896,Account,H,X,00O0M000009OR6s,319,0,10,96,,6375,179.2,0,2016-09-30T12:32:48.000Z,005B0000002F9oZIAS,89.83.31.40,,00O0M000009OR6sUAG
Report,20170906063628,45oMGZsPkn4OAd66fsczF-,00D58000000KUZ281,00558000000oE5a,43.75,35,,sample827,sample827,F,14.875,Opportunity,D,X,00O0M000009OR6s,377,0,18,96,,9835,28,0,2016-09-28T12:14:02.000Z,005B0000002F9rNIAS,254.126.107.3,,00O0M000009OR6sUAG
Report,20170921173460,45mFWYzZue5ETl44kesfX-,00D58000000KUZ282,00558000000oE5a,326.25,261,,sample828,sample828,F,171.129,Account,D,W,00O0M000009OR6s,351,0,18,146,,17783,208.8,0,2016-09-13T03:47:35.000Z,005B0000002F9o7IAC,189.140.66.3,,00O0M000009OR6sUAG
Report,20170909074733,45zQLGnMnu2MXk85zfusA-,00D58000000KUZ282,00558000000oE5a,702.4285,474,,sample829,sample829,S,561.9428,Account,D,W,00O0M000009OR6s,171,0,14,97,,9164,379.2,0,2016-09-08T21:52:46.000Z,005B0000002F9o8IAC,31.74.30.80,,00O0M000009OR6sUAG
Report,20170906063629,45lFENzXvf7AGj77upekQ-,00D58000000KUZ282,00558000000oE5a,343.75,275,,sample830,sample830,S,168.0066667,Opportunity,S,W,00O0M000009OR6s,300,0,10,97,,8341,220,0,2016-09-21T19:14:13.000Z,005B0000002F9o3IAC,171.112.254.201,,00O0M000009OR6sUAG
Report,20170921173461,45aZUEoOwv6CEw62ibmsB-,00D58000000KUZ283,00558000000oE5a,13.75,11,,sample831,sample831,F,6.116733333,Account,D,X,00O0M000009OR6s,190,0,19,147,,14867,8.8,0,2016-09-29T07:18:24.000Z,005B0000002F9rBIAS,48.158.65.136,,00O0M000009OR6sUAG
Report,20170909074734,45qZCHpTjz8CVc03npakL-,00D58000000KUZ283,00558000000oE5a,233.75,187,,sample832,sample832,F,185.3419333,Account,D,X,00O0M000009OR6s,12,0,17,98,,2523,149.6,0,2016-09-29T14:59:36.000Z,005B0000002F9rOIAS,113.255.205.116,,00O0M000009OR6sUAG
Report,20170909074733,45xRUOhAew6XHa62afkyC-,00D58000000KUZ283,00558000000oE5a,320,256,,sample833,sample833,F,43.0592,Opportunity,S,W,00O0M000008baq3,484,0,6,98,,10392,204.8,0,2016-09-16T10:45:05.000Z,005B0000002F9pBIAS,156.79.114.225,,00O0M000008baq3UAA
Report,20170906063629,45yZDSwMyq3BFt31mrbvV-,00D58000000KUZ284,00558000000oE5a,392.5,314,,sample834,sample834,S,217.5392,Account,S,X,00O0M000008baq3,175,0,12,148,,13917,251.2,0,2016-09-20T20:21:44.000Z,005B0000002F9pXIAS,43.10.59.246,,00O0M000008baq3UAA
Report,20170921173461,45yBPAfBve0XBk01atfdS-,00D58000000KUZ284,00558000000oE5a,230,184,,sample835,sample835,R,170.7152,Account,S,W,00O0M000008baq3,197,0,15,99,,16336,147.2,0,2016-09-14T22:39:20.000Z,005B0000002F9oZIAS,49.173.36.129,,00O0M000008baq3UAA
Report,20170909074734,45tSWYmIoy8OZd25zprxI-,00D58000000KUZ284,00558000000oE5a,321.2746667,236,,sample836,sample836,S,257.0197333,Opportunity,S,W,00O0M000008baq3,114,0,16,94,,16209,188.8,0,2016-09-07T03:33:18.000Z,005B0000002F9nzIAC,191.171.101.39,,00O0M000008baq3UAA
Report,20170906063630,45fEYHmEiq9YXl07vrlqN-,00D58000000KUZ285,00558000000oE5a,416.031,308,,sample837,sample837,R,332.8248,Account,S,W,00O0M000008baq3,228,0,13,94,,4239,246.4,0,2016-09-13T04:46:54.000Z,005B0000002F9o6IAC,57.24.248.185,,00O0M000008baq3UAA
Report,20170921173462,45vWEKrHzw5NKj52dpitQ-,00D58000000KUZ285,00558000000oE5a,578.75,463,,sample838,sample838,F,130.8438,Account,S,W,00O0M000008baq3,121,0,1,144,,8894,370.4,0,2016-09-16T07:57:35.000Z,005B0000002F9o1IAC,19.86.62.216,,00O0M000008baq3UAA
Report,20170909074735,45gSDFuNyr4HTp74hgipU-,00D58000000KUZ285,00558000000oE5a,321.25,257,,sample839,sample839,F,152.3838667,Opportunity,H,W,00O0M000008baq3,443,0,2,95,,14968,205.6,0,2016-09-28T21:05:24.000Z,005B0000002F9oFIAS,43.10.59.246,,00O0M000008baq3UAA
Report,20170909074734,45pJWMzDom2ZCt59ylupZ-,00D58000000KUZ286,00558000000oE5a,172.5,138,,sample840,sample840,R,137.7056,Account,H,W,00O0M000008baq3,483,0,16,95,,23659,110.4,0,2016-09-13T11:41:47.000Z,005B0000002F9o3IAC,23.25.51.19,,00O0M000008baq3UAA
Report,20170906063630,45vXYUcFqx2JFc54ktiwJ-,00D58000000KUZ286,00558000000oE5a,459.3789167,233,,sample841,sample841,R,367.5031333,Account,H,W,00O0M000008baq3,481,0,7,145,,8051,186.4,0,2016-10-03T07:00:39.000Z,005B0000002F9o8IAC,161.175.38.129,,00O0M000008baq3UAA
Report,20170921173462,45pAIUpXos3TVd94blheT-,00D58000000KUZ286,00558000000oE5a,187.5,150,,sample842,sample842,F,80.51,Opportunity,D,W,00O0M000008baq3,402,0,11,96,,17715,120,0,2016-09-12T07:44:08.000Z,005B0000002F9o6IAC,232.254.139.63,,00O0M000008baq3UAA
Report,20170909074735,45iUWZrEwf6KJw59vyukI-,00D58000000KUZ287,00558000000oE5a,642.16875,435,,sample843,sample843,F,513.735,Account,H,X,00O0M000008kCni,368,0,14,96,,18192,348,0,2016-09-08T07:36:09.000Z,005B0000002B0DzIAK,218.158.87.74,,00O0M000008kCniUAE
Report,20170906063631,45wFWXsKxt0ZUc51xtryV-,00D58000000KUZ287,00558000000oE5a,432.06,285,,sample844,sample844,S,345.648,Account,D,W,00O0M000008kCni,191,0,11,146,,15555,228,0,2016-09-21T11:59:31.000Z,005B0000002F9qUIAS,23.25.51.19,,00O0M000008kCniUAE
Report,20170921173463,45yKNEqIyx1NVg21qthzU-,00D58000000KUZ287,00558000000oE5a,435.54,336,,sample845,sample845,R,348.432,Opportunity,S,W,00O0M000008kCni,322,0,9,97,,7777,268.8,0,2016-09-14T08:42:42.000Z,005B0000002F9pMIAS,83.230.35.57,,00O0M000008kCniUAE
Report,20170909074736,45vLICbDju0LTh78mcevP-,00D58000000KUZ288,00558000000oE5a,142.5,114,,sample846,sample846,R,59.1052,Account,H,X,00O0M000008kCni,122,0,13,97,,22622,91.2,0,2016-09-21T04:10:23.000Z,005B0000002F9obIAC,179.182.39.88,,00O0M000008kCniUAE
Report,20170909074735,45oJHDbVat1AFd25xqmdB-,00D58000000KUZ288,00558000000oE5a,99.91383333,53,,sample847,sample847,S,79.93106667,Account,H,X,00O0M000008kCni,282,0,6,147,,12165,42.4,0,2016-09-09T02:37:12.000Z,005B0000002B0DzIAK,114.16.195.165,,00O0M000008kCniUAE
Report,20170906063631,45kOVIdUvr1SQs61gbhpD-,00D58000000KUZ288,00558000000oE5a,173.75,139,,sample848,sample848,R,112.729,Opportunity,H,W,00O0M000008kCni,254,0,19,98,,19468,111.2,0,2016-09-14T07:33:06.000Z,005B0000002F9pXIAS,23.25.51.19,,00O0M000008kCniUAE
Report,20170921173463,45mUNLcJzt3DFj45ueyhD-,00D58000000KUZ289,00558000000oE5a,567.8166667,350,,sample849,sample849,R,454.2533333,Account,S,X,00O0M000008kCni,205,0,5,98,,12404,280,0,2016-09-28T14:36:26.000Z,005B0000002F9oTIAS,182.187.43.213,,00O0M000008kCniUAE
Report,20170909074736,45lVOGiIce2NPd12amqzE-,00D58000000KUZ289,00558000000oE5a,175,140,,sample850,sample850,R,115.7706667,Account,H,X,00O0M000008kCni,142,0,20,148,,18783,112,0,2016-09-13T14:34:22.000Z,005B0000002F9o4IAC,195.54.111.90,,00O0M000008kCniUAE
Report,20170906063632,45bEZAyZpo4GIq53cwzdO-,00D58000000KUZ289,00558000000oE5a,677.75325,433,,sample851,sample851,S,542.2026,Opportunity,H,X,00O0M000008kCni,466,0,1,99,,383,346.4,0,2016-09-14T03:15:35.000Z,005B0000002B0DzIAK,161.175.38.129,,00O0M000008kCniUAE
Report,20170921173464,45iWXDkQdo3IEb73paroL-,00D58000000KUZ290,00558000000oE5a,332.5,266,,sample852,sample852,F,6.791866667,Account,D,X,00O0M000008kCni,349,0,18,99,,11757,212.8,0,2016-09-29T12:10:02.000Z,005B0000002F9oQIAS,77.61.187.26,,00O0M000008kCniUAE
Report,20170909074737,45qNYFiUsv6TSp20tfrcE-,00D58000000KUZ290,00558000000oE5a,423.75,339,,sample853,sample853,R,265.7082,Account,D,X,00O30000008GpEb,490,0,4,149,,1945,271.2,0,2016-09-27T10:35:00.000Z,005B0000002F9nyIAC,136.39.111.159,,00O30000008GpEbEAK
Report,20170909074736,45pRLCeBiu7TMy69qrgmE-,00D58000000KUZ290,00558000000oE5a,276.25,221,,sample854,sample854,R,28.65633333,Opportunity,H,X,00O30000008GpEb,465,0,7,100,,24817,176.8,0,2016-09-08T07:48:03.000Z,005B0000002F9qUIAS,39.124.13.13,,00O30000008GpEbEAK
Report,20170906063632,45bFBUrOih2YWk01xvsyR-,00D58000000KUZ291,00558000000oE5a,976.1353333,472,,sample855,sample855,S,780.9082667,Account,S,X,00O30000008GpEb,280,0,1,95,,19572,377.6,0,2016-09-22T07:31:16.000Z,005B0000002F9rBIAS,191.171.101.39,,00O30000008GpEbEAK
Report,20170921173464,45bUSQiLtg0ZWk65rhbiH-,00D58000000KUZ291,00558000000oE5a,101.122,62,,sample856,sample856,S,80.8976,Account,S,X,00O30000008GpEb,40,0,1,95,,837,49.6,0,2016-09-05T22:02:55.000Z,005B0000002F9p8IAC,89.158.45.195,,00O30000008GpEbEAK
Report,20170909074737,45bWYIyQbs9ZWu52cjlyY-,00D58000000KUZ291,00558000000oE5a,282.5,226,,sample857,sample857,S,12.6108,Opportunity,H,W,00O30000008GpEb,264,0,15,145,,2137,180.8,0,2016-09-19T04:13:35.000Z,005B0000002F9oEIAS,179.182.39.88,,00O30000008GpEbEAK
Report,20170906063633,45yQRBeTwv7LIk00qdntT-,00D58000000KUZ292,00558000000oE5a,498.75,399,,sample858,sample858,F,56.8442,Account,H,X,00O30000008GpEb,417,0,17,96,,19543,319.2,0,2016-09-07T04:51:47.000Z,005B0000002F9oFIAS,26.55.149.100,,00O30000008GpEbEAK
Report,20170921173465,45iFMRwBym9PNx48uhmeS-,00D58000000KUZ292,00558000000oE5a,244.2875,150,,sample859,sample859,S,195.43,Account,D,X,00O30000008GpEb,383,0,7,96,,24428,120,0,2016-09-20T15:47:13.000Z,005B0000002F9q6IAC,241.86.244.138,,00O30000008GpEbEAK
Report,20170909074738,45oQYUgDtz3YBp65wdbvX-,00D58000000KUZ292,00558000000oE5a,447.8466667,220,,sample860,sample860,R,358.2773333,Opportunity,H,W,00O30000008GpEb,242,0,2,146,,14084,176,0,2016-09-08T09:30:12.000Z,005B0000002F9oTIAS,49.173.36.129,,00O30000008GpEbEAK
Report,20170909074737,45dMXDqYbu2IUm59ucolC-,00D58000000KUZ293,00558000000oE5a,367.5,294,,sample861,sample861,S,276.0464,Account,D,W,00O30000008GpEb,56,0,19,97,,12431,235.2,0,2016-09-07T12:22:09.000Z,005B0000002F9o9IAC,82.47.66.40,,00O30000008GpEbEAK
Report,20170906063633,45zCFKePti6QSv13djpwP-,00D58000000KUZ293,00558000000oE5a,106.25,85,,sample862,sample862,F,70.44233333,Account,D,W,00O30000008GpEb,230,0,15,97,,13533,68,0,2016-09-26T04:58:16.000Z,005B0000002F9oAIAS,93.28.186.83,,00O30000008GpEbEAK
Report,20170921173465,45yHDBhMhn9YQv97lefcU-,00D58000000KUZ293,00558000000oE5a,438.75,351,,sample863,sample863,S,316.6722,Opportunity,H,W,00O0M000008bcuq,21,0,15,147,,3530,280.8,0,2016-09-29T20:05:40.000Z,005B0000002F9o1IAC,190.148.80.54,,00O0M000008bcuqUAA
Report,20170909074738,45nEZCkChg7YIr51hecgB-,00D58000000KUZ294,00558000000oE5a,222.5,178,,sample864,sample864,S,41.88933333,Account,S,X,00O0M000008bcuq,287,0,6,98,,7958,142.4,0,2016-09-30T17:51:55.000Z,005B0000002F9pfIAC,77.61.187.26,,00O0M000008bcuqUAA
Report,20170906063634,45lLCEgKco1DNp93wpmfU-,00D58000000KUZ294,00558000000oE5a,253.75,203,,sample865,sample865,F,107.6982667,Account,S,W,00O0M000008bcuq,392,0,1,98,,19406,162.4,0,2016-09-06T16:12:09.000Z,005B0000002F9pYIAS,195.54.111.90,,00O0M000008bcuqUAA
Report,20170921173466,45vBKVzPdf9VAm30anqlA-,00D58000000KUZ294,00558000000oE5a,642.0151667,397,,sample866,sample866,R,513.6121333,Opportunity,H,X,00O0M000008bcuq,417,0,15,148,,5508,317.6,0,2016-09-06T22:33:57.000Z,005B0000002F9obIAC,245.233.147.221,,00O0M000008bcuqUAA
Report,20170909074739,45bZLRaShi7JHq86cfxjI-,00D58000000KUZ295,00558000000oE5a,407.5,326,,sample867,sample867,R,119.7072,Account,H,X,00O0M000008bcuq,465,0,20,99,,5078,260.8,0,2016-09-15T23:41:50.000Z,005B0000002F9rBIAS,91.21.87.42,,00O0M000008bcuqUAA
Report,20170909074738,45tBSFfArx6COm70nwuxT-,00D58000000KUZ295,00558000000oE5a,353.75,283,,sample868,sample868,S,95.80493333,Account,S,X,00O0M000008bcuq,372,0,9,99,,18952,226.4,0,2016-10-03T19:57:53.000Z,005B0000002F9nyIAC,174.84.112.226,,00O0M000008bcuqUAA
Report,20170906063634,45oYBAkXuv6VPm00picfW-,00D58000000KUZ295,00558000000oE5a,44.22133333,28,,sample869,sample869,F,35.37706667,Opportunity,D,W,00O0M000008bcuq,299,0,15,149,,12484,22.4,0,2016-09-21T03:41:29.000Z,005B0000002F9pJIAS,23.10.236.110,,00O0M000008bcuqUAA
Report,20170921173466,45aMHLuWem7AZp00scdgM-,00D58000000KUZ296,00558000000oE5a,475,380,,sample870,sample870,F,316.2613333,Account,H,W,00O0M000008bcuq,278,0,8,100,,7572,304,0,2016-09-30T20:37:53.000Z,005B0000002F9rNIAS,82.47.66.40,,00O0M000008bcuqUAA
Report,20170909074739,45zYZTxYcg0JLb22gkjpI-,00D58000000KUZ296,00558000000oE5a,393.75,315,,sample871,sample871,R,159.012,Account,S,X,00O0M000008bcuq,270,0,4,100,,21110,252,0,2016-10-03T04:13:34.000Z,005B0000002F9rNIAS,179.182.39.88,,00O0M000008bcuqUAA
Report,20170906063635,45tJBDrBcr0ELm54eguvH-,00D58000000KUZ296,00558000000oE5a,860.2325,489,,sample872,sample872,F,688.186,Opportunity,H,X,00O0M000008bcuq,500,0,6,150,,1964,391.2,0,2016-09-23T09:59:31.000Z,005B0000002F9oQIAS,221.172.68.31,,00O0M000008bcuqUAA
Report,20170921173467,45vWBNoVfz9KFm86jdhiL-,00D58000000KUZ297,00558000000oE5a,120,96,,sample873,sample873,S,12.5696,Account,S,W,00O0M000008k1O3,430,0,7,101,,6246,76.8,0,2016-09-26T17:09:35.000Z,005B0000002F9pfIAC,218.158.87.74,,00O0M000008k1O3UAI
Report,20170909074740,45mGCAkEzi2YBx26itueW-,00D58000000KUZ297,00558000000oE5a,402.5,322,,sample874,sample874,F,134.0808,Account,S,W,00O0M000008k1O3,409,0,8,96,,20872,257.6,0,2016-09-08T16:32:39.000Z,005B0000002F9oTIAS,215.203.255.119,,00O0M000008k1O3UAI
Report,20170909074739,45bENUjCmi9SYl54yuboU-,00D58000000KUZ297,00558000000oE5a,241.7673333,139,,sample875,sample875,R,193.4138667,Opportunity,D,X,00O0M000008k1O3,66,0,19,96,,8412,111.2,0,2016-09-16T12:30:10.000Z,005B0000002F9pLIAS,182.187.43.213,,00O0M000008k1O3UAI
Report,20170906063635,45cKBNiIdt4JUq83caepT-,00D58000000KUZ298,00558000000oE5a,290,232,,sample876,sample876,S,130.1056,Account,H,X,00O0M000008k1O3,415,0,9,146,,5301,185.6,0,2016-09-12T18:43:29.000Z,005B0000002F9obIAC,83.230.35.57,,00O0M000008k1O3UAI
Report,20170921173467,45qBGKmMro9LAt86njhpV-,00D58000000KUZ298,00558000000oE5a,388.75,311,,sample877,sample877,F,109.9074,Account,D,X,00O0M000008k1O3,330,0,13,97,,18446,248.8,0,2016-09-23T11:12:22.000Z,005B0000002F9pJIAS,48.158.65.136,,00O0M000008k1O3UAI
Report,20170909074740,45gAZKnUzk7TKd44qmsoB-,00D58000000KUZ298,00558000000oE5a,101.453,66,,sample878,sample878,F,81.1624,Opportunity,D,W,00O0M000008k1O3,46,0,14,97,,8931,52.8,0,2016-09-07T21:26:03.000Z,005B0000002F9oQIAS,110.40.15.18,,00O0M000008k1O3UAI
Report,20170906063636,45sVGBnHvh4HTo69roxgR-,00D58000000KUZ299,00558000000oE5a,381.25,305,,sample879,sample879,R,181.597,Account,H,X,00O0M000008k1O3,366,0,17,147,,15509,244,0,2016-09-09T03:30:42.000Z,005B0000002F9pXIAS,74.142.113.238,,00O0M000008k1O3UAI
Report,20170921173468,45cEDJvVxf2RBk48sipuZ-,00D58000000KUZ299,00558000000oE5a,276.5771667,214,,sample880,sample880,R,221.2617333,Account,D,X,00O0M000008k1O3,370,0,4,98,,1944,171.2,0,2016-09-30T10:51:45.000Z,005B0000002F9pXIAS,218.158.87.74,,00O0M000008k1O3UAI
Report,20170909074741,45gKBUlWcd3WAy36tlmvR-,00D58000000KUZ299,00558000000oE5a,493.75,395,,sample881,sample881,F,51.192,Opportunity,H,X,00O0M000008k1O3,343,0,4,98,,12420,316,0,2016-09-22T06:59:58.000Z,005B0000002F9oZIAS,39.124.13.13,,00O0M000008k1O3UAI
Report,20170909074740,45pSQBvWbq0AQc25chgrU-,00D58000000KUZ300,00558000000oE5a,551.25,441,,sample882,sample882,S,365.148,Account,D,X,00O0M000008k1O3,217,0,18,148,,21451,352.8,0,2016-09-13T22:20:39.000Z,005B0000002F9oTIAS,232.254.139.63,,00O0M000008k1O3UAI
Report,20170906063636,45dNRSpTsd3ROr88yxseE-,00D58000000KUZ300,00558000000oE5a,228.8106667,128,,sample883,sample883,F,183.0485333,Account,D,X,00O0M000009OR6s,319,0,9,99,,24148,102.4,0,2016-09-06T07:44:56.000Z,005B0000002F9obIAC,113.255.205.116,,00O0M000009OR6sUAG
Report,20170921173468,45nPWBoZof1EJo56ykvrE-,00D58000000KUZ300,00558000000oE5a,796.884,396,,sample884,sample884,R,637.5072,Opportunity,H,X,00O0M000009OR6s,335,0,19,99,,8866,316.8,0,2016-09-28T22:44:04.000Z,005B0000002F9oEIAS,89.158.45.195,,00O0M000009OR6sUAG
Report,20170909074741,45mODSaFjn2CSr84phabK-,00D58000000KUZ301,00558000000oE5a,387.5,310,,sample885,sample885,F,183.2306667,Account,D,X,00O0M000009OR6s,246,0,11,149,,6390,248,0,2016-09-29T21:34:49.000Z,005B0000002F9pMIAS,156.226.6.98,,00O0M000009OR6sUAG
Report,20170906063637,45eMPBuYzv3NAe54tgklY-,00D58000000KUZ301,00558000000oE5a,92.5,74,,sample886,sample886,,31.524,Account,S,W,00O0M000009OR6s,252,0,3,100,,12373,59.2,0,2016-09-12T22:30:30.000Z,005B0000002F9oZIAS,57.24.248.185,,00O0M000009OR6sUAG
Report,20170921173469,45oKTNeVed1ROu79ngcbO-,00D58000000KUZ301,00558000000oE5a,520,416,,sample887,sample887,,343.1445333,Opportunity,H,X,00O0M000009OR6s,490,0,2,100,,18642,332.8,0,2016-09-26T00:58:30.000Z,005B0000002F9q6IAC,181.180.1.58,,00O0M000009OR6sUAG
Report,20170909074742,45rIYNbMav4AYz03bhozX-,00D58000000KUZ302,00558000000oE5a,523.5295,337,,sample888,sample888,R,418.8236,Account,H,X,00O0M000009OR6s,49,0,20,150,,5434,269.6,0,2016-09-30T05:53:47.000Z,005B0000002F9o6IAC,34.3.159.189,,00O0M000009OR6sUAG
Report,20170909074741,45vPEUrZgb5IYh68uyjrQ-,00D58000000KUZ302,00558000000oE5a,110,88,,sample889,sample889,R,31.87946667,Account,D,X,00O0M000009OR6s,264,0,8,101,,351,70.4,0,2016-09-08T13:48:08.000Z,005B0000002F9o3IAC,179.182.39.88,,00O0M000009OR6sUAG
Report,20170906063637,45iWTKqQco6SPc50gsjeP-,00D58000000KUZ302,00558000000oE5a,116.25,93,,sample890,sample890,,2.1762,Opportunity,S,X,00O0M000009OR6s,308,0,18,101,,10875,74.4,0,2016-09-21T07:46:39.000Z,005B0000002F9o2IAC,11.103.255.194,,00O0M000009OR6sUAG
Report,20170921173469,45oTWSbAgl2NZw03qbyjG-,00D58000000KUZ303,00558000000oE5a,605,484,,sample891,sample891,S,350.9,Account,S,X,00O0M000009OR6s,483,0,19,151,,5503,387.2,0,2016-09-06T08:30:14.000Z,005B0000002F9o2IAC,121.198.181.250,,00O0M000009OR6sUAG
Report,20170909074742,45uVCQeJar0JFf00dlaoD-,00D58000000KUZ303,00558000000oE5a,332.5,266,,sample892,sample892,F,97.58653333,Account,S,W,00O0M000009OR6s,172,0,18,102,,741,212.8,0,2016-09-27T21:01:49.000Z,005B0000002F9oTIAS,91.21.87.42,,00O0M000009OR6sUAG
Report,20170906063638,45zHISnRbl2VIa74gxehA-,00D58000000KUZ303,00558000000oE5a,268.75,215,,sample893,sample893,R,10.621,Opportunity,H,W,00O30000008Gnyr,348,0,18,97,,21180,172,0,2016-09-28T18:55:51.000Z,005B0000002F9oSIAS,179.182.39.88,,00O30000008GnyrEAC
Report,20170921173470,45kPIAcRcf4THp78wpmrX-,00D58000000KUZ304,00558000000oE5a,707.765,401,,sample894,sample894,F,566.212,Account,D,X,00O30000008Gnyr,103,0,6,97,,10356,320.8,0,2016-09-20T15:15:10.000Z,005B0000002F9o7IAC,215.92.91.238,,00O30000008GnyrEAC
Report,20170909074743,45sJQSaVsg0SBw17vwhpL-,00D58000000KUZ304,00558000000oE5a,122.5,98,,sample895,sample895,F,67.6592,Account,H,X,00O30000008Gnyr,375,0,3,147,,21367,78.4,0,2016-09-21T00:20:44.000Z,005B0000002F9rNIAS,23.10.236.110,,00O30000008GnyrEAC
Report,20170909074742,45pMKSvBwc2JBj12ufrvW-,00D58000000KUZ304,00558000000oE5a,858.2411667,482,,sample896,sample896,S,686.5929333,Opportunity,D,W,00O30000008Gnyr,378,0,9,98,,18971,385.6,0,2016-09-30T09:41:05.000Z,005B0000002F9oTIAS,77.61.187.26,,00O30000008GnyrEAC
Report,20170906063638,45zNUEhFve9GQp92auntA-,00D58000000KUZ305,00558000000oE5a,471.1131667,298,,sample897,sample897,F,376.8905333,Account,H,X,00O30000008Gnyr,79,0,4,98,,21865,238.4,0,2016-10-03T05:01:07.000Z,005B0000002F9pxIAC,19.86.62.216,,00O30000008GnyrEAC
Report,20170921173470,45qZCPoTpq2QEi15ebxdK-,00D58000000KUZ305,00558000000oE5a,490.1404167,269,,sample898,sample898,S,392.1123333,Account,D,X,00O30000008Gnyr,205,0,8,148,,17439,215.2,0,2016-10-03T13:57:38.000Z,005B0000002F9oQIAS,244.204.43.69,,00O30000008GnyrEAC
