EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,DB_BLOCKS,DB_CPU_TIME,REFERRER_URI,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED
URI,20170830093933,45kMICkOgw5CVs32aehvR-,00DB0000000HbMZ,005B0000002F9o7IAC,516.2438333,302,/a083600000BX3UxAAL,sample,sample,S,412.9950667,20513,241.6,,2017-08-30T09:39:33.000Z,005B0000002F9o7,14.26.184.106,/a083600000BX3UuAAL
URI,20170814020214,45sFQDlFlx9DHp86cmvtE-,00DB0000000HbMZ,005B0000002F9oSIAS,270,216,/a083600000BX3UyAAL,sample253,sample253,S,111.4272,7738,172.8,,2017-08-14T02:02:14.000Z,005B0000002F9oS,122.112.202.154,/a083600000BX3UvAAL
URI,20170806081243,45vAXVmZvp0MAt50lszeR-,00DB0000000HbMZ,005B0000002B0DzIAK,476.25,381,/a083600000BX3UzAAL,sample254,sample254,,302.8442,11923,304.8,,2017-08-06T08:12:43.000Z,005B0000002B0Dz,23.25.51.19,/a083600000BX3UwAAL
URI,20170813003516,45wGFDxCzn7BAi21xartN-,00DB0000000HbMZ,005B0000002F9o4IAC,149.8333333,100,/a083600000BX3V0AAL,sample,sample,S,119.8666667,17980,80,,2017-08-13T00:35:16.000Z,005B0000002F9o4,114.16.195.165,/a083600000BX3UxAAL
URI,20170812054943,45yIWZfLek5VAf41zuhpB-,00DB0000000HbMZ,005B0000002F9o0IAC,879.6755,498,/a083600000BX3V1AAL,sample254,sample254,F,703.7404,21197,398.4,,2017-08-12T05:49:43.000Z,005B0000002F9o0,75.19.234.157,/a083600000BX3UyAAL
URI,20170827133322,45zABFjZwh0LQj90splhR-,00DB0000000HbMZ,005B0000002F9o6IAC,529.83875,285,/a083600000BX3V2AAL,sample255,sample255,S,423.871,22309,228,,2017-08-27T13:33:22.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3UzAAL
URI,20170819021919,45qFLDwQmi5WUt44plvnC-,00DB0000000HbMZ,005B0000002F9pxIAC,153.75,123,/a083600000BX3V3AAL,sample,sample,S,66.3052,8086,98.4,,2017-08-19T02:19:19.000Z,005B0000002F9px,14.239.255.151,/a083600000BX3V0AAL
URI,20170827154656,45wCVFrKnk9UNe67gpubT-,00DB0000000HbMZ,005B0000002F9oFIAS,492.5,394,/a083600000BX3V4AAL,sample255,sample255,F,35.88026667,1366,315.2,,2017-08-27T15:46:56.000Z,005B0000002F9oF,113.155.207.220,/a083600000BX3V1AAL
URI,20170812005732,45nDQJpEol1NXr81ywxrG-,00DB0000000HbMZ,005B0000002F9o7IAC,296.25,237,/a083600000BX3V5AAL,sample256,sample256,S,148.2672,9384,189.6,,2017-08-12T00:57:32.000Z,005B0000002F9o7,121.198.181.250,/a083600000BX3V2AAL
URI,20170823103420,45uFOIaJjg6TPe42npqiT-,00DB0000000HbMZ,005B0000002F9pxIAC,288.2111667,206,/a083600000BX3V6AAL,sample,sample,F,230.5689333,16789,164.8,,2017-08-23T10:34:20.000Z,005B0000002F9px,215.92.91.238,/a083600000BX3V3AAL
URI,20170822095840,45yAWOcKsg0JEd80ulipF-,00DB0000000HbMZ,005B0000002F9oXIAS,212.5,170,/a083600000BX3V7AAL,sample256,sample256,S,149.498,13191,136,,2017-08-22T09:58:40.000Z,005B0000002F9oX,64.7.227.142,/a083600000BX3V4AAL
URI,20170819125228,45lOBNzGpq6AIy55lubmJ-,00DB0000000HbMZ,005B0000002F9pYIAS,284.0366667,188,/a083600000BX3V8AAL,sample257,sample257,,227.2293333,18130,150.4,,2017-08-19T12:52:28.000Z,005B0000002F9pY,245.57.23.167,/a083600000BX3V5AAL
URI,20170809033005,45vTKOdAmt3DLw65uasbZ-,00DB0000000HbMZ,005B0000002F9oQIAS,138.75,111,/a083600000BX3V9AAL,sample,sample,F,75.5466,10209,88.8,,2017-08-09T03:30:05.000Z,005B0000002F9oQ,23.10.236.110,/a083600000BX3V6AAL
URI,20170828220019,45uTWMxAfs4XTy27hajtZ-,00DB0000000HbMZ,005B0000002F9oQIAS,695.073,369,/a083600000BX3VAAA1,sample257,sample257,S,556.0584,22604,295.2,,2017-08-28T22:00:19.000Z,005B0000002F9oQ,23.10.236.110,/a083600000BX3V7AAL
URI,20170815131754,45lORHsNpz2ZSk50udpjB-,00DB0000000HbMZ,005B0000002F9o1IAC,271.25,217,/a083600000BX3VBAA1,sample258,sample258,R,50.48866667,3490,173.6,,2017-08-15T13:17:54.000Z,005B0000002F9o1,49.173.36.129,/a083600000BX3V8AAL
URI,20170812044117,45gVFJuTrz7OCj93isjeG-,00DB0000000HbMZ,005B0000002F9rBIAS,49.82575,39,/a083600000BX3VCAA1,sample,sample,R,39.8606,15331,31.2,,2017-08-12T04:41:17.000Z,005B0000002F9rB,189.140.66.3,/a083600000BX3V9AAL
URI,20170828040309,45aFQXcHpg0CUa28pblgF-,00DB0000000HbMZ,005B0000002F9oEIAS,730.8591667,410,/a083600000BX3VDAA1,sample258,sample258,R,584.6873333,21391,328,,2017-08-28T04:03:09.000Z,005B0000002F9oE,39.124.13.13,/a083600000BX3VAAA1
URI,20170822101945,45eJPBsLun7DCf00ilsrK-,00DB0000000HbMZ,005B0000002F9o0IAC,132.4146667,94,/a083600000BX3VEAA1,sample259,sample259,S,105.9317333,16904,75.2,,2017-08-22T10:19:45.000Z,005B0000002F9o0,75.19.234.157,/a083600000BX3VBAA1
URI,20161003074310,45sRJMeKye2GPj05vqxkU-,00DB0000000HbMZ,005B0000002F9oFIAS,528.0229167,275,/a083600000BX3VFAA1,sample,sample,R,422.4183333,23041,220,,2016-10-03T07:43:10.000Z,005B0000002F9oF,191.171.101.39,/a083600000BX3VCAA1
URI,20170830154645,45lFZXfQan0HOo84klhmV-,00DB0000000HbMZ,005B0000002F9nyIAC,402.41025,297,/a083600000BX3VGAA1,sample259,sample259,F,321.9282,16259,237.6,,2017-08-30T15:46:45.000Z,005B0000002F9ny,195.54.111.90,/a083600000BX3VDAA1
URI,20170814200043,45tKFXyGum5NQn63hjdaT-,00DB0000000HbMZ,005B0000002F9oTIAS,361.7675,222,/a083600000BX3VHAA1,sample260,sample260,F,289.414,19555,177.6,,2017-08-14T20:00:43.000Z,005B0000002F9oT,179.182.39.88,/a083600000BX3VEAA1
URI,20170819002829,45sAZLlGri9GPm34jrkiD-,00DB0000000HbMZ,005B0000002F9pfIAC,370.69125,205,/a083600000BX3VIAA1,sample,sample,S,296.553,21699,164,,2017-08-19T00:28:29.000Z,005B0000002F9pf,251.115.43.7,/a083600000BX3VFAA1
URI,20170813093503,45oHYKuRlo5QGj04jhdfK-,00DB0000000HbMZ,005B0000002F9o6IAC,858.64,480,/a083600000BX3VJAA1,sample260,sample260,F,686.912,21466,384,,2017-08-13T09:35:03.000Z,005B0000002F9o6,43.10.59.246,/a083600000BX3VGAA1
URI,20170830232706,45mPCBzLiz8EJi18jwdfG-,00DB0000000HbMZ,005B0000002F9pYIAS,183.75,147,/a083600000BX3VKAA1,sample261,sample261,R,83.0648,8476,117.6,,2017-08-30T23:27:06.000Z,005B0000002F9pY,93.28.186.83,/a083600000BX3VHAA1
URI,20170828211603,45fLHJnRed8WTw69devuD-,00DB0000000HbMZ,005B0000002F9pXIAS,870.1660833,457,/a083600000BX3VLAA1,sample,sample,,696.1328667,22849,365.6,,2017-08-28T21:16:03.000Z,005B0000002F9pX,83.230.35.57,/a083600000BX3VIAA1
URI,20170813202844,45fEWOwOhu3QEp35mkvcP-,00DB0000000HbMZ,005B0000002F9q6IAC,333.30375,195,/a083600000BX3VMAA1,sample261,sample261,R,266.643,20511,156,,2017-08-13T20:28:44.000Z,005B0000002F9q6,164.35.221.154,/a083600000BX3VJAA1
URI,20170807193229,45hVLGxAoi3YMj18dsfoS-,00DB0000000HbMZ,005B0000002F9o6IAC,153.75,123,/a083600000BX3VNAA1,sample262,sample262,S,80.1222,9771,98.4,,2017-08-07T19:32:29.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3VKAA1
URI,20170827113919,45jHAVrGud4MCf49vkwzF-,00DB0000000HbMZ,005B0000002F9o8IAC,607.60875,395,/a083600000BX3VOAA1,sample,sample,F,486.087,18459,316,,2017-08-27T11:39:19.000Z,005B0000002F9o8,19.86.62.216,/a083600000BX3VLAA1
URI,20170828130317,45iYSJyEkt8XSl43giryY-,00DB0000000HbMZ,005B0000002F9o2IAC,831.06775,461,/a083600000BX3VPAA1,sample262,sample262,R,664.8542,21633,368.8,,2017-08-28T13:03:17.000Z,005B0000002F9o2,181.180.1.58,/a083600000BX3VMAA1
URI,20170820005342,45rETNvOql6CIh87yxrnS-,00DB0000000HbMZ,005B0000002F9rNIAS,956.9163333,469,/a083600000BX3VQAA1,sample263,sample263,R,765.5330667,24484,375.2,,2017-08-20T00:53:42.000Z,005B0000002F9rN,174.84.112.226,/a083600000BX3VNAA1
URI,20170812030146,45dZPNeCor5KPb21ygwfH-,00DB0000000HbMZ,005B0000002F9oSIAS,728.7676667,497,/a083600000BX3VRAA1,sample,sample,S,583.0141333,17596,397.6,,2017-08-12T03:01:46.000Z,005B0000002F9oS,11.103.255.194,/a083600000BX3VOAA1
URI,20170821194618,45jWMZdJql5PXq99sigrZ-,00DB0000000HbMZ,005B0000002F9oFIAS,380,304,/a083600000BX3VSAA1,sample263,sample263,R,293.8261333,14498,243.2,,2017-08-21T19:46:18.000Z,005B0000002F9oF,113.155.207.220,/a083600000BX3VPAA1
URI,20170821102243,45pVYHvCzc4WYq54xjkrO-,00DB0000000HbMZ,005B0000002F9oXIAS,483.3125,375,/a083600000BX3VTAA1,sample264,sample264,S,386.65,15466,300,,2017-08-21T10:22:43.000Z,005B0000002F9oX,51.22.122.210,/a083600000BX3VQAA1
URI,20170819215250,45jRADsFry9NVv71rafmR-,00DB0000000HbMZ,005B0000002F9rNIAS,730.0539167,401,/a083600000BX3VUAA1,sample,sample,S,584.0431333,21847,320.8,,2017-08-19T21:52:50.000Z,005B0000002F9rN,174.84.112.226,/a083600000BX3VRAA1
URI,20170806042416,45aTHDnYpl4YEe07fqvrX-,00DB0000000HbMZ,005B0000002F9obIAC,355,284,/a083600000BX3VVAA1,sample264,sample264,R,200.2957333,10579,227.2,,2017-08-06T04:24:16.000Z,005B0000002F9ob,218.158.87.74,/a083600000BX3VSAA1
URI,20170808161950,45cYNSdZtq9EKp84jyuwN-,00DB0000000HbMZ,005B0000002F9o8IAC,195.0003333,113,/a083600000BX3VWAA1,sample265,sample265,S,156.0002667,20708,90.4,,2017-08-08T16:19:50.000Z,005B0000002F9o8,19.86.62.216,/a083600000BX3VTAA1
URI,20170820124735,45dGPWdKxj7NGa03vyckD-,00DB0000000HbMZ,005B0000002F9rOIAS,751.1075,363,/a083600000BX3VXAA1,sample,sample,F,600.886,24830,290.4,,2017-08-20T12:47:35.000Z,005B0000002F9rO,31.74.30.80,/a083600000BX3VUAA1
URI,20170826224504,45hCPMeLyr2RSz07vkafK-,00DB0000000HbMZ,005B0000002F9o6IAC,106.25,85,/a083600000BX3VYAA1,sample265,sample265,R,68.09066667,12016,68,,2017-08-26T22:45:04.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3VVAA1
URI,20170827153223,45rFALrZaz3JPl91tkszJ-,00DB0000000HbMZ,005B0000002F9oQIAS,336.25,269,/a083600000BX3VZAA1,sample266,sample266,,10.84966667,605,215.2,,2017-08-27T15:32:23.000Z,005B0000002F9oQ,23.10.236.110,/a083600000BX3VWAA1
URI,20170820031352,45kDUGeUzx6SFb81cnbwB-,00DB0000000HbMZ,005B0000002F9pWIAS,63.75,51,/a083600000BX3VaAAL,sample,sample,S,45.254,13310,40.8,,2017-08-20T03:13:52.000Z,005B0000002F9pW,92.156.23.223,/a083600000BX3VXAA1
URI,20170815145354,45qBCZyKrq6CLz27kvsgK-,00DB0000000HbMZ,005B0000002F9oAIAS,398.75,319,/a083600000BX3VbAAL,sample266,sample266,,50.10426667,2356,255.2,,2017-08-15T14:53:54.000Z,005B0000002F9oA,241.86.244.138,/a083600000BX3VYAA1
URI,20170814154147,45vZHJnZjc0ZGi22qkomC-,00DB0000000HbMZ,005B0000002F9oSIAS,332.543,174,/a083600000BX3VcAAL,sample267,sample267,F,266.0344,22934,139.2,,2017-08-14T15:41:47.000Z,005B0000002F9oS,122.112.202.154,/a083600000BX3VZAA1
URI,20170822095531,45wWYRzPgs4ATt58qroaY-,00DB0000000HbMZ,005B0000002F9q6IAC,187.5,150,/a083600000BX3VdAAL,sample,sample,R,20.78,2078,120,,2017-08-22T09:55:31.000Z,005B0000002F9q6,89.158.45.195,/a083600000BX3VaAAL
URI,20170808074529,45zPVLeEmt4JHl73gckwO-,00DB0000000HbMZ,005B0000002F9oXIAS,17.635,10,/a083600000BX3VeAAL,sample267,sample267,R,14.108,21162,8,,2017-08-08T07:45:29.000Z,005B0000002F9oX,64.7.227.142,/a083600000BX3VbAAL
URI,20170807144142,45kBMVyQxp4RXm66rcjuG-,00DB0000000HbMZ,005B0000002F9qUIAS,320,256,/a083600000BX3VfAAL,sample268,sample268,F,131.6181333,7712,204.8,,2017-08-07T14:41:42.000Z,005B0000002F9qU,146.186.191.219,/a083600000BX3VcAAL
URI,20170809191108,45sQPZvNci5JNt41pktvC-,00DB0000000HbMZ,005B0000002F9o7IAC,603.75,483,/a083600000BX3VgAAL,sample,sample,,311.6638,9679,386.4,,2017-08-09T19:11:08.000Z,005B0000002F9o7,121.198.181.250,/a083600000BX3VdAAL
URI,20170828002657,45yDERiDzk3SEf79dasyB-,00DB0000000HbMZ,005B0000002F9pxIAC,597.3233333,340,/a083600000BX3VhAAL,sample268,sample268,R,477.8586667,21082,272,,2017-08-28T00:26:57.000Z,005B0000002F9px,215.92.91.238,/a083600000BX3VeAAL
URI,20170828120502,45sBPGvYus7PNx19eounV-,00DB0000000HbMZ,005B0000002F9o4IAC,514.6276667,356,/a083600000BX3ViAAL,sample269,sample269,F,411.7021333,17347,284.8,,2017-08-28T12:05:02.000Z,005B0000002F9o4,114.16.195.165,/a083600000BX3VfAAL
URI,20170806000054,45bVIPmUib0SKr33xflaB-,00DB0000000HbMZ,005B0000002F9pLIAS,545,436,/a083600000BX3VjAAL,sample,sample,F,27.17733333,935,348.8,,2017-08-06T00:00:54.000Z,005B0000002F9pL,34.164.70.164,/a083600000BX3VgAAL
URI,20170826144214,45hSXAfWpt7UGp42sdecW-,00DB0000000HbMZ,005B0000002F9q6IAC,281.4315,147,/a083600000BX3VkAAL,sample269,sample269,S,225.1452,22974,117.6,,2017-08-26T14:42:14.000Z,005B0000002F9q6,164.35.221.154,/a083600000BX3VhAAL
URI,20170812115917,45aAITxHpg5QYi32wafeS-,00DB0000000HbMZ,005B0000002F9o8IAC,606.0734167,319,/a083600000BX3VlAAL,sample270,sample270,S,484.8587333,22799,255.2,,2017-08-12T11:59:17.000Z,005B0000002F9o8,19.86.62.216,/a083600000BX3ViAAL
URI,20170808102817,45oEDIsScv9ODx47zbqcE-,00DB0000000HbMZ,005B0000002F9pMIAS,193.75,155,/a083600000BX3VmAAL,sample,sample,S,7.615666667,737,124,,2017-08-08T10:28:17.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3VjAAL
URI,20170816202321,45jUKPuCvm9ZTc62ohnvT-,00DB0000000HbMZ,005B0000002F9rNIAS,296.25,237,/a083600000BX3VnAAL,sample270,sample270,S,224.834,14230,189.6,,2017-08-16T20:23:21.000Z,005B0000002F9rN,174.84.112.226,/a083600000BX3VkAAL
URI,20170807024514,45ePXBfUik7RBn69tgkyX-,00DB0000000HbMZ,005B0000002F9rOIAS,530.4681667,322,/a083600000BX3VoAAL,sample271,sample271,F,424.3745333,19769,257.6,,2017-08-07T02:45:14.000Z,005B0000002F9rO,98.11.196.107,/a083600000BX3VlAAL
URI,20170820042254,45qDERpNzo4RHz32nhoeI-,00DB0000000HbMZ,005B0000002F9o0IAC,159.8008333,113,/a083600000BX3VpAAL,sample,sample,S,127.8406667,16970,90.4,,2017-08-20T04:22:54.000Z,005B0000002F9o0,73.125.239.247,/a083600000BX3VmAAL
URI,20170823005648,45gXUBmAgb8MHx29qavkN-,00DB0000000HbMZ,005B0000002F9o2IAC,356.04625,245,/a083600000BX3VqAAL,sample271,sample271,F,284.837,17439,196,,2017-08-23T00:56:48.000Z,005B0000002F9o2,181.180.1.58,/a083600000BX3VnAAL
URI,20170807213634,45gDXOnRln1CYe92lxktN-,00DB0000000HbMZ,005B0000002F9oAIAS,601.25,481,/a083600000BX3VrAAL,sample272,sample272,F,0.513066667,16,384.8,,2017-08-07T21:36:34.000Z,005B0000002F9oA,241.86.244.138,/a083600000BX3VoAAL
URI,20170816191038,45mNYThXzx0VSq71vwfkR-,00DB0000000HbMZ,005B0000002F9pfIAC,332.5,266,/a083600000BX3VsAAL,sample,sample,F,55.2748,3117,212.8,,2017-08-16T19:10:38.000Z,005B0000002F9pf,82.47.66.40,/a083600000BX3VpAAL
URI,20170809024346,45xCLNlSfx7HSd05xiykQ-,00DB0000000HbMZ,005B0000002F9pXIAS,20,16,/a083600000BX3VtAAL,sample272,sample272,F,6.544,6135,12.8,,2017-08-09T02:43:46.000Z,005B0000002F9pX,48.158.65.136,/a083600000BX3VqAAL
URI,20170822170936,45oZWVpRnd9ZBz59pifyY-,00DB0000000HbMZ,005B0000002F9pxIAC,134.9113333,88,/a083600000BX3VuAAL,sample273,sample273,F,107.9290667,18397,70.4,,2017-08-22T17:09:36.000Z,005B0000002F9px,215.92.91.238,/a083600000BX3VrAAL
URI,20170823101547,45gFAYyVpo7PGa57czidP-,00DB0000000HbMZ,005B0000002F9oAIAS,451.25,361,/a083600000BX3VvAAL,sample,sample,S,317.4393333,13190,288.8,,2017-08-23T10:15:47.000Z,005B0000002F9oA,241.86.244.138,/a083600000BX3VsAAL
URI,20170806085933,45cAPBbMgq7APw30nstvX-,00DB0000000HbMZ,005B0000002F9rBIAS,561.25,449,/a083600000BX3VwAAL,sample273,sample273,,439.2118,14673,359.2,,2017-08-06T08:59:33.000Z,005B0000002F9rB,189.140.66.3,/a083600000BX3VtAAL
URI,20170809020415,45iIVCxEsa2EOr97lwgqE-,00DB0000000HbMZ,005B0000002F9obIAC,651.3576667,401,/a083600000BX3VxAAL,sample274,sample274,R,521.0861333,19492,320.8,,2017-08-09T02:04:15.000Z,005B0000002F9ob,190.148.80.54,/a083600000BX3VuAAL
URI,20170827103852,45jNZSrKpt4UVd34cpfqN-,00DB0000000HbMZ,005B0000002F9rOIAS,225,180,/a083600000BX3VyAAL,sample,sample,R,169.032,14086,144,,2017-08-27T10:38:52.000Z,005B0000002F9rO,98.11.196.107,/a083600000BX3VvAAL
URI,20170809104519,45hVNMyWis3MJd02zcnjR-,00DB0000000HbMZ,005B0000002F9pLIAS,117.5,94,/a083600000BX3VzAAL,sample274,sample274,F,70.70053333,11282,75.2,,2017-08-09T10:45:19.000Z,005B0000002F9pL,34.164.70.164,/a083600000BX3VwAAL
URI,20170812190958,45sJEWrPit7GHo68cpnkU-,00DB0000000HbMZ,005B0000002F9pWIAS,253.75,203,/a083600000BX3W0AAL,sample275,sample275,F,189.4396,13998,162.4,,2017-08-12T19:09:58.000Z,005B0000002F9pW,92.156.23.223,/a083600000BX3VxAAL
URI,20170805232019,45gXIGzDpf7CAd36glbhM-,00DB0000000HbMZ,005B0000002F9pJIAS,622.5,498,/a083600000BX3W1AAL,sample,sample,F,11.62,350,398.4,,2017-08-05T23:20:19.000Z,005B0000002F9pJ,245.233.147.221,/a083600000BX3VyAAL
URI,20170814232615,45nWSEpVia0KBd75kcaxF-,00DB0000000HbMZ,005B0000002F9o1IAC,608.75,487,/a083600000BX3W2AAL,sample275,sample275,,219.9292,6774,389.6,,2017-08-14T23:26:15.000Z,005B0000002F9o1,49.173.36.129,/a083600000BX3VzAAL
URI,20170815044759,45hKYLzYum3OUg29xnltH-,00DB0000000HbMZ,005B0000002F9o3IAC,447.5,358,/a083600000BX3W3AAL,sample276,sample276,S,348.7397333,14612,286.4,,2017-08-15T04:47:59.000Z,005B0000002F9o3,57.24.248.185,/a083600000BX3W0AAL
URI,20170813134326,45lYTXkRgx6YUm95mlkcV-,00DB0000000HbMZ,005B0000002F9p8IAC,146.951,84,/a083600000BX3W4AAL,sample,sample,,117.5608,20993,67.2,,2017-08-13T13:43:26.000Z,005B0000002F9p8,136.39.111.159,/a083600000BX3W1AAL
URI,20170822224038,45lYQUgIvi4WZn10uzdjS-,00DB0000000HbMZ,005B0000002F9o2IAC,428.7785833,343,/a083600000BX3W5AAL,sample276,sample276,F,343.0228667,15001,274.4,,2017-08-22T22:40:38.000Z,005B0000002F9o2,181.180.1.58,/a083600000BX3W2AAL
URI,20170820044539,45iNSYeEsk3VFd80cewuS-,00DB0000000HbMZ,005B0000002F9o6IAC,623.75,499,/a083600000BX3W6AAL,sample277,sample277,R,369.8920667,11119,399.2,,2017-08-20T04:45:39.000Z,005B0000002F9o6,156.226.6.98,/a083600000BX3W3AAL
URI,20170806142341,45fPWIjLjw4JPr56byaoE-,00DB0000000HbMZ,005B0000002F9oAIAS,293.75,235,/a083600000BX3W7AAL,sample,sample,F,78.23933333,4994,188,,2017-08-06T14:23:41.000Z,005B0000002F9oA,241.86.244.138,/a083600000BX3W4AAL
URI,20170821190850,45oFOUnUbl3TQz45uwzmJ-,00DB0000000HbMZ,005B0000002F9qUIAS,586.2668333,466,/a083600000BX3W8AAL,sample277,sample277,F,469.0134667,15097,372.8,,2017-08-21T19:08:50.000Z,005B0000002F9qU,146.186.191.219,/a083600000BX3W5AAL
URI,20170814183615,45dWEVpKlj5WBe22kqbeZ-,00DB0000000HbMZ,005B0000002F9o4IAC,246.25,197,/a083600000BX3W9AAL,sample278,sample278,R,87.92766667,6695,157.6,,2017-08-14T18:36:15.000Z,005B0000002F9o4,239.197.71.241,/a083600000BX3W6AAL
URI,20170813130415,45vSGRhXit9DLd10wcrpY-,00DB0000000HbMZ,005B0000002F9oFIAS,547.5506667,407,/a083600000BX3WAAA1,sample,sample,F,438.0405333,16144,325.6,,2017-08-13T13:04:15.000Z,005B0000002F9oF,191.171.101.39,/a083600000BX3W7AAL
URI,20170806052357,45eZVPvUdn6MXu18bzctY-,00DB0000000HbMZ,005B0000002F9pBIAS,500.2833333,325,/a083600000BX3WBAA1,sample278,sample278,,400.2266667,18472,260,,2017-08-06T05:23:57.000Z,005B0000002F9pB,54.145.78.232,/a083600000BX3W8AAL
URI,20170826081309,45pHTXuKfp8TMa94ciloL-,00DB0000000HbMZ,005B0000002F9pfIAC,404.57325,279,/a083600000BX3WCAA1,sample279,sample279,F,323.6586,17401,223.2,,2017-08-26T08:13:09.000Z,005B0000002F9pf,251.115.43.7,/a083600000BX3W9AAL
URI,20170828204238,45kVULnMlq8NYo90smnjL-,00DB0000000HbMZ,005B0000002F9o1IAC,401.25,321,/a083600000BX3WDAA1,sample,sample,S,111.6866,5219,256.8,,2017-08-28T20:42:38.000Z,005B0000002F9o1,49.173.36.129,/a083600000BX3WAAA1
URI,20170813034904,45mWIBnSaw0YOu33rkdxI-,00DB0000000HbMZ,005B0000002F9qUIAS,648.006,408,/a083600000BX3WEAA1,sample279,sample279,S,518.4048,19059,326.4,,2017-08-13T03:49:04.000Z,005B0000002F9qU,146.186.191.219,/a083600000BX3WBAA1
URI,20170806094020,45xRIAyDfk8XUe67dwmtA-,00DB0000000HbMZ,005B0000002F9oQIAS,541.25,433,/a083600000BX3WFAA1,sample280,sample280,R,187.0848667,6481,346.4,,2017-08-06T09:40:20.000Z,005B0000002F9oQ,23.10.236.110,/a083600000BX3WCAA1
URI,20170809182757,45iXWQlNmx7EVu51tvqjE-,00DB0000000HbMZ,005B0000002F9pfIAC,45,36,/a083600000BX3WGAA1,sample,sample,R,20.7288,8637,28.8,,2017-08-09T18:27:57.000Z,005B0000002F9pf,82.47.66.40,/a083600000BX3WDAA1
URI,20170809080905,45mDEKiVmq2KLs93okyzP-,00DB0000000HbMZ,005B0000002F9nzIAC,123.36,90,/a083600000BX3WHAA1,sample280,sample280,S,98.688,16448,72,,2017-08-09T08:09:05.000Z,005B0000002F9nz,156.79.114.225,/a083600000BX3WEAA1
URI,20170822160904,45lRXYcFmx6KNb25cpejZ-,00DB0000000HbMZ,005B0000002F9pWIAS,397.5,318,/a083600000BX3WIAA1,sample281,sample281,S,102.2052,4821,254.4,,2017-08-22T16:09:04.000Z,005B0000002F9pW,174.212.125.48,/a083600000BX3WFAA1
URI,20170806160252,45yBVWbCdj1CTy21ubnqR-,00DB0000000HbMZ,005B0000002F9pfIAC,470,376,/a083600000BX3WJAA1,sample,sample,S,40.5328,1617,300.8,,2017-08-06T16:02:52.000Z,005B0000002F9pf,82.47.66.40,/a083600000BX3WGAA1
URI,20170814004648,45dFQEnUoc3NBl17xsdtX-,00DB0000000HbMZ,005B0000002F9o9IAC,476.2549167,329,/a083600000BX3WKAA1,sample281,sample281,R,381.0039333,17371,263.2,,2017-08-14T00:46:48.000Z,005B0000002F9o9,39.105.208.2,/a083600000BX3WHAA1
URI,20170822203357,45jHUIiZgx9ECy40rtvcL-,00DB0000000HbMZ,005B0000002F9pNIAS,523.75,419,/a083600000BX3WLAA1,sample282,sample282,R,177.4884,6354,335.2,,2017-08-22T20:33:57.000Z,005B0000002F9pN,86.222.112.152,/a083600000BX3WIAA1
URI,20170830161727,45rVUOjTwv8CWb67kimjB-,00DB0000000HbMZ,005B0000002F9rOIAS,373.75,299,/a083600000BX3WMAA1,sample,sample,S,55.5542,2787,239.2,,2017-08-30T16:17:27.000Z,005B0000002F9rO,31.74.30.80,/a083600000BX3WJAA1
URI,20170812093900,45hKYXaVet7ISw79aihwB-,00DB0000000HbMZ,005B0000002F9oAIAS,208.75,167,/a083600000BX3WNAA1,sample282,sample282,R,91.37126667,8207,133.6,,2017-08-12T09:39:00.000Z,005B0000002F9oA,241.86.244.138,/a083600000BX3WKAA1
URI,20170827155131,45sERDmFcl1MZm87qcowA-,00DB0000000HbMZ,005B0000002F9oTIAS,19.2275,10,/a083600000BX3WOAA1,sample283,sample283,F,15.382,23073,8,,2017-08-27T15:51:31.000Z,005B0000002F9oT,179.182.39.88,/a083600000BX3WLAA1
URI,20170808194707,45gOYKfHet7DNf94hlwsM-,00DB0000000HbMZ,005B0000002F9pMIAS,186.7460833,143,/a083600000BX3WPAA1,sample,sample,R,149.3968667,15671,114.4,,2017-08-08T19:47:07.000Z,005B0000002F9pM,166.57.161.216,/a083600000BX3WMAA1
URI,20170821142159,45eRZHtHsq8WHx43jqwtM-,00DB0000000HbMZ,005B0000002F9rBIAS,537.5,430,/a083600000BX3WQAA1,sample283,sample283,R,176.558,6159,344,,2017-08-21T14:21:59.000Z,005B0000002F9rB,77.61.187.26,/a083600000BX3WNAA1
URI,20170828093658,45hLYCbYoe6UXi44vqjsP-,00DB0000000HbMZ,005B0000002F9o4IAC,615.468,357,/a083600000BX3WRAA1,sample284,sample284,,492.3744,20688,285.6,,2017-08-28T09:36:58.000Z,005B0000002F9o4,239.197.71.241,/a083600000BX3WOAA1
URI,20170823173244,45aPLXiHex2WBk38consF-,00DB0000000HbMZ,005B0000002F9o8IAC,540,432,/a083600000BX3WSAA1,sample,sample,S,51.0048,1771,345.6,,2017-08-23T17:32:44.000Z,005B0000002F9o8,89.83.31.40,/a083600000BX3WPAA1
